,author,published_at,updated_at,like_count,text
1089,gak tau siapa,2020-05-06T02:35:24Z,2020-05-06T02:35:24Z,0,Deleting hack files front of Man ia 200 IQ
1090,FAT CAT,2020-05-05T21:56:35Z,2020-05-05T21:56:35Z,0,Piece of shit forsaken
1091,NEW GUY OKAY !!!!!!!,2020-05-05T14:13:49Z,2020-05-05T14:13:49Z,0,Look at that commander face
1092,NEW GUY OKAY !!!!!!!,2020-05-05T14:13:47Z,2020-05-05T14:13:47Z,0,Look at that commander face
1093,Nor Aisah Anuar Shah,2020-05-05T13:01:53Z,2020-05-05T13:01:53Z,0,&quot;Whose ball?&quot;😂😂
1094,Death Star,2020-05-05T10:45:39Z,2020-05-05T10:45:39Z,0,Like  Premiér League Is corupted in reportáž exist hacks. Thats why i dont supoort aby streamer ATC..
1095,Stensen,2020-05-04T23:52:27Z,2020-05-04T23:52:27Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m33s"">0:33</a> meme clip?"
1096,King,2020-05-04T11:40:50Z,2020-05-04T11:40:50Z,1,Is Time Pe India Ki eSports Ijjat Ki Ma chud gayi thi 😂😂😂
1097,Finn TheHuman,2020-05-04T09:52:43Z,2020-05-04T09:52:43Z,0,the Indian master race.. hahahaha
1098,TT With ROY,2020-05-04T04:48:14Z,2020-05-04T04:48:14Z,0,sir we want another vid like this pls
1099,taylor scott,2020-05-04T02:18:33Z,2020-05-04T02:18:33Z,0,Can somebody explain how you even cheat at a lan event?? ARNT all the PCs theirs? And arnt they screen shared? How do you not get caught sticking a flash drive I. And downloading shit
1100,Hiç öyle,2020-05-02T20:40:57Z,2020-05-02T20:40:57Z,0,Hindistan&#39;ın gururu
1101,domLMA0,2020-05-02T19:55:43Z,2020-05-02T19:55:43Z,0,his teammates are so dissapointed lmao
1102,wan mail,2020-05-02T14:14:02Z,2020-05-02T14:14:02Z,0,Shame on you indian!! Cheater!!
1103,Khusheli Swu,2020-05-02T10:13:04Z,2020-05-02T10:13:04Z,0,2020.
1104,Alejandro,2020-05-02T09:50:10Z,2020-05-02T09:50:10Z,0,Bob and vagene
1105,Coookkiieee,2020-05-01T21:41:49Z,2020-05-01T21:41:49Z,0,"Faceit/ESEA Hack 2020 New Injection Method, 100% Trusted ; <a href=""https://www.youtube.com/watch?v=45e8b2d_Z3I"">https://www.youtube.com/watch?v=45e8b2d_Z3I</a>"
1106,Honig Son,2020-05-01T21:31:10Z,2020-05-01T21:31:10Z,0,song name?
1107,tony lo,2020-05-01T17:06:27Z,2020-05-01T17:06:27Z,0,Forsaken = Bitch lasgana
1108,Jeskey Shane Evora,2020-05-01T08:11:51Z,2020-05-01T08:11:51Z,0,Fxking cheater
1109,Sxreamer,2020-04-30T09:45:13Z,2020-04-30T09:45:13Z,0,"We legit just had him in our match, he was cheating."
1110,Sid Heart,2020-04-30T01:18:39Z,2020-04-30T01:18:39Z,0,Cs 1.6 and csGo has become more of a bullying area in competetive matches online where new players cannot get entry due to rude behaviour of pros. 😂😂😂
1111,gamer x aka Ahmed Randi Radha and sita maya,2020-04-30T00:35:57Z,2020-04-30T00:35:57Z,0,Compare arsalan ash to this shitty guy
1112,Réda Chentouf,2020-04-27T16:28:22Z,2020-04-27T16:28:22Z,0,"I HAVE HACKS FOR CSGO WITH INJECTORS WHICH WILL HELP YOU SEE THROUGH WALLS , (GLOW ENEMY) , AIMBOT , TRIGGERBOT , RADAR ), AND MANY MANY MORE .....<br><br>IF YOU ARE INTERESTED MESSAGE ME OR REPLY"
1113,Teahr O'Rist,2020-04-27T16:07:09Z,2020-04-27T16:07:09Z,0,He ruined the cs go scene for India😢
1114,Flipi,2020-04-26T18:12:46Z,2020-04-26T18:12:46Z,0,Lool
1115,prams,2020-04-26T10:21:01Z,2020-04-26T10:21:01Z,0,what do you expect his indian 🤷🏻‍♂️
1116,ART IS EASY frnds,2020-04-24T17:46:15Z,2020-04-24T17:46:15Z,1,Bhai forsaken indian gaming community mein ek kala dhaba hai jisko surf bhi nhi dho sakta
1117,SL1M,2020-04-24T00:22:42Z,2020-04-24T00:22:42Z,0,Indian aimbot madman
1118,Hamza Khalid,2020-04-23T20:55:54Z,2020-04-23T20:55:54Z,2,The fact that the video has a lit Pakistani song in the background.<br>*Satisfied one tapper hand sign
1119,Alp Alp,2020-04-23T10:56:27Z,2020-04-23T10:56:27Z,0,GeEeetttttt BLİNDEDDDDDD
1120,. DARKNEXT,2020-04-23T08:54:17Z,2020-04-23T08:54:17Z,0,Back to the slums picking garbage.
1121,Andre Benoit,2020-04-22T23:59:43Z,2020-04-22T23:59:43Z,0,He was even too lazy to give word an actual word icon
1122,Random Random,2020-04-22T20:52:43Z,2020-04-22T20:52:43Z,0,"Song at <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m48s"">0:48</a>?"
1123,Mipeal,2020-04-22T17:53:46Z,2020-04-22T17:53:46Z,0,how the hell they manage to get the hacks? they leave the ports accessible for the players?? They dont have anyone on the background looking into their monitor? wtf
1124,Kinkou Master,2020-04-22T13:28:15Z,2020-04-22T13:28:15Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m10s"">0:10</a><br>Coffin dance"
1125,Exposed Gaming,2020-04-22T10:15:17Z,2020-04-22T10:15:17Z,0,He Had A 1000IQ
1126,Strawhat Mic,2020-04-21T15:19:42Z,2020-04-21T15:19:42Z,0,the greatest anime betrayal
1127,VLibrary,2020-04-19T15:39:40Z,2020-04-19T15:39:40Z,1,"CLARA! What have I said, STOP INSTALLING CHEATS!"
1128,All Might,2020-04-19T01:30:33Z,2020-04-19T01:30:33Z,0,"forsaken is dogshit, if you read this forsaken, you are fucking dog shit"
1129,bvvrn,2020-04-18T05:02:11Z,2020-04-18T05:02:11Z,0,This guy sucks at cs
1130,iT'Z Arb,2020-04-17T19:58:45Z,2020-04-17T19:58:45Z,43,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m28s"">0:28</a> I know that look"
1131,Rine,2020-04-17T08:07:32Z,2020-04-17T08:07:32Z,0,What do you expect from indians?
1132,Mohan Eteng Sitorus,2020-04-17T04:22:12Z,2020-04-17T04:22:12Z,0,India Suck.
1133,kennnnnnyyyyyyyyy,2020-04-14T14:15:24Z,2020-04-14T14:15:24Z,0,"<a href=""https://youtu.be/iMuF9qZKMkw"">https://youtu.be/iMuF9qZKMkw</a>"
1134,Naught,2020-04-14T08:43:44Z,2020-04-14T08:43:44Z,0,"hey I know im not that good but hope you don;t mind checking out my channel, i promise to reply back and work on any criticism on my vieos :) <a href=""http://www.youtube.com/results?search_query=%23IndiaNumber1"">#IndiaNumber1</a>"
1135,Muhammad Irfan,2020-04-14T06:58:44Z,2020-04-14T06:58:44Z,0,Forsaken is noob player on csgo noooob
1136,Hazim Amit,2020-04-13T21:00:12Z,2020-04-13T21:00:12Z,0,Fuck india
1137,L L,2020-04-11T11:29:41Z,2020-04-11T11:29:41Z,5,he pooped on india&#39;s rep like how they use their beach
1138,Martin Romero,2020-04-11T05:38:10Z,2020-04-11T05:38:10Z,0,Unforseen consequences 🤣
1139,Martin Romero,2020-04-11T05:31:05Z,2020-04-11T05:31:05Z,0,Unforseen consequences 🤣🤣
1140,Martin Romero,2020-04-11T05:28:05Z,2020-04-11T05:28:05Z,0,Y ahoraa es el momento de cantaaar  <br>Tengo un tractor amarillo 🤣
1141,Bernie Bernhardt,2020-04-10T20:12:33Z,2020-04-10T20:12:33Z,1,DESIGNATED C H E A T I N G STREETS
1142,Frizel Francis,2020-04-09T09:50:33Z,2020-04-09T09:51:00Z,0,"Focus on the umpires ball 🤣🤣 Lol <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=2m40s"">2:40</a>"
1143,Renzo John,2020-04-09T05:09:35Z,2020-04-09T05:09:35Z,0,Dolphins returns in Italy<br>Meanwhile in India:
1144,Anubhav Singh Rana,2020-04-08T17:41:08Z,2020-04-08T17:41:08Z,1,a <i>word</i> took his <b>world</b>
1145,Ednomal :3,2020-04-08T14:02:41Z,2020-04-08T14:02:41Z,0,No offense India player have no aim and use aimbot
1146,xShafinx,2020-04-07T16:59:37Z,2020-04-07T16:59:37Z,0,Yes brother it also happen to me too. They also change their name  to mine.
1147,Jaden,2020-04-07T12:58:45Z,2020-04-07T12:58:45Z,0,&lt;strike&gt; just trying stuff&lt;/strike&gt;
1148,QWER TY,2020-04-04T08:31:24Z,2020-04-04T08:31:24Z,0,1:9 accent level 99!!!
1149,Hazwan,2020-04-04T04:59:33Z,2020-04-04T04:59:33Z,0,Indians XD noob
1150,Nenad,2020-03-31T14:23:30Z,2020-03-31T14:23:30Z,0,haha fucking dog
1151,Rakesh Rossi,2020-03-31T06:05:42Z,2020-03-31T06:05:42Z,1,Give him Pepse.exe
1152,Aniq CubaCubajer,2020-03-30T13:10:01Z,2020-03-30T13:10:01Z,0,Fuck india
1153,Aastha Thakur,2020-03-30T07:30:59Z,2020-03-30T07:30:59Z,3,Guy : Forsaken give me some tips<br>Forsaken : Word.exe
1154,Anton Andersson,2020-03-29T09:54:11Z,2020-03-29T09:54:11Z,0,"Song <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m48s"">0:48</a> ?"
1155,ZigBo,2020-03-29T06:14:28Z,2020-03-29T06:14:28Z,0,Stupid fucking idiot
1156,subagan kara,2020-03-27T10:24:52Z,2020-03-27T10:24:52Z,1,that look from his team mate was pure disappointment
1157,Nandha Visakan,2020-03-27T04:27:37Z,2020-03-27T04:27:37Z,0,"It’s so Fucking annoying to Play CS Go. I only play death match and War Games but there are so aimbots. And the community doesn’t respond at all, so I’ve to change teams in middle of the game to call a vote and kick him out. <br>Completely ruining the experience!"
1158,Amanda DM 👉 whydraservices on telegram 👈,2020-03-26T15:18:30Z,2020-03-26T15:18:30Z,0,"CONTACT OUR SUPPORT TEAM FOR ANY HACKING ASSITANCE THROUGH EMAILl : admin@<a href=""http://whitehydrahackers.com/"">whitehydrahackers.com</a>"
1159,Cooler,2020-03-25T21:59:52Z,2020-03-25T21:59:52Z,1,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m49s"">0:49</a> song please?? 😂😂"
1160,NIDHI RATHEE,2020-03-25T13:08:35Z,2020-03-25T13:08:35Z,1,In logon ki waja se hi india ka naam kharab hota hai
1161,Keysight Gaming,2020-03-22T18:44:27Z,2020-03-22T18:44:27Z,0,"See the hax <a href=""https://youtu.be/tmvPiaXgER4"">https://youtu.be/tmvPiaXgER4</a>"
1162,ray_nsa,2020-03-22T04:07:08Z,2020-03-22T04:07:08Z,0,HISCAREERGON
1163,Mr White,2020-03-21T19:27:39Z,2020-03-21T19:27:39Z,1,Son of bitch
1164,Joni Berisha,2020-03-20T01:39:28Z,2020-03-20T01:39:28Z,0,If you look at his teammates you can tell that they all knew he was cheating
1165,Sam,2020-03-19T04:09:23Z,2020-03-19T04:09:23Z,2,"From @<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=2m40s"">2:40</a> was perfect 😂😂"
1166,In-ul.,2020-03-19T01:07:59Z,2020-03-19T01:07:59Z,0,This is im fully racist on INDIANS 🥰
1167,haikal purbani,2020-03-17T07:59:20Z,2020-03-17T07:59:20Z,0,"Poop country should never play esport,,, play with ya cow and eat them pee"
1168,zer0,2020-03-15T03:01:41Z,2020-03-15T03:01:41Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m31s"">0:31</a> wtf is this video , I don&#39;t know if this real or fake but it choked me, if it real, it&#39;s a bad choice and it&#39;s not funny at all to have introduced it in your content bro. thumb down sorry."
1169,joy sagara,2020-03-14T07:39:28Z,2020-03-14T07:39:28Z,0,idiott
1170,Akshay,2020-03-13T04:13:31Z,2020-03-13T04:23:09Z,0,"<a href=""https://youtu.be/dJJ833IkESg"">https://youtu.be/dJJ833IkESg</a> <a href=""https://youtu.be/iboxuk2uJkI"">https://youtu.be/iboxuk2uJkI</a> Admins are not going to check the game files of these players? Lol"
1171,mr han chow,2020-03-12T11:15:27Z,2020-03-12T11:15:27Z,0,India???scam+cheat+dirty+hmmmm = india🤣
1172,Mukti Gurung,2020-03-12T09:57:16Z,2020-03-12T09:57:16Z,0,India ka naam kharab kardiya
1173,D 3 X T 3 R,2020-03-11T15:07:52Z,2020-03-11T15:07:52Z,0,Haro to haro.. Par izzat mat utaro
1174,Yash Malik,2020-03-11T07:33:08Z,2020-03-11T07:33:08Z,1,How to single handedly ruin careers of other Indian players
1175,Meoli Red,2020-03-11T03:40:09Z,2020-03-11T03:40:09Z,0,the audio changed? copyright?
1176,Dark Soul,2020-03-11T01:37:57Z,2020-03-11T01:37:57Z,1,Ricardo Milos of cs go
1177,Kaushalya Yadav,2020-03-09T03:45:07Z,2020-03-09T03:45:07Z,0,"Pagal, Indian gamers ka naam duba Raha hai."
1178,prawnhackers on tgram,2020-03-08T16:00:14Z,2020-03-08T16:00:14Z,0,"THANK YOU SO MUCH <a href=""http://whitehydrahackers.com/"">whitehydrahackers.com</a> FOR YOUR ASSITANCE I AM VERY GRATEFUL"
1179,Soundgodz,2020-03-08T14:08:30Z,2020-03-08T14:08:30Z,0,"why wouldnt you use a usb to inject then take it out, idiot"
1180,photomorti,2020-03-08T08:46:33Z,2020-03-08T08:46:33Z,0,"Lots of other pro&#39;s have been using these hacks , look at flusha for example"
1181,xElusive,2020-03-08T03:00:30Z,2020-03-08T03:00:30Z,0,Dudes fave is like you son of a
1182,Cawrlito,2020-03-08T00:11:21Z,2020-03-08T00:11:21Z,0,Fuckin injan
1183,XGeorge27,2020-03-07T08:36:15Z,2020-03-07T08:36:15Z,0,just focus on the game and round
1184,Castle,2020-03-07T04:21:26Z,2020-03-07T04:21:26Z,4,“Hiscareergone” dangggg
1185,Franz Frand,2020-03-05T04:41:41Z,2020-03-05T04:41:41Z,0,merked
1186,Abdul Basit,2020-03-04T11:27:34Z,2020-03-04T11:27:34Z,0,Fucking Endiots 😅🖕
1187,DiegoROU,2020-03-03T06:09:28Z,2020-03-03T06:09:28Z,0,worst music ever
1188,Muttaqin Kun,2020-03-01T16:55:04Z,2020-03-01T16:55:04Z,1,Forsaken = Milos<br>am i right?
1189,Amir Al-katib,2020-02-29T00:13:57Z,2020-02-29T00:13:57Z,0,Hawa Hawa XDDD
1190,Rockerstreet87,2020-02-28T15:00:47Z,2020-02-28T15:00:47Z,5,Forsaken giving pro tips to rank global:<br><br><br><br><br><br><br><br>warm up a little before u start playing a match.
1191,xamed,2020-02-28T12:28:36Z,2020-02-28T12:28:36Z,1,LETS GO CHINA
1192,Dulara Perera,2020-02-27T05:44:37Z,2020-02-27T05:45:30Z,0,All indian csgo players are noobs or hackers
1193,Volfgan Kamei,2020-02-26T15:15:25Z,2020-02-26T15:15:25Z,0,&quot;... umpire&#39;s balls...&quot; Savage
1194,Pyrs,2020-02-22T16:06:57Z,2020-02-22T16:06:57Z,1,"All &quot;pro&quot; gamers are cheating. It&#39;s just some are more obvious than others. <br><br>It&#39;s people like shroud, who are dom when streaming but suck in tournaments because they dont dare bring cheats with them to a tournament."
1195,EZI,2020-02-22T15:28:50Z,2020-02-22T15:28:50Z,8812,"Feel very sorry for other players in his team, so embarrassing."
1196,Razor Edge,2020-02-21T09:37:20Z,2020-02-21T09:37:20Z,0,I swear to God between this fucker and devansh (a guy known for sharing his account to others to play in tournaments with his name in clash Royale) they&#39;ve ruined the reputation of any gaming scene in india
1197,Razor Edge,2020-02-21T09:35:07Z,2020-02-21T09:35:07Z,0,I swear to God between this fucker and devansh (a guy known for sharing his account to others to play in tournaments with his name in clash Royale) they&#39;ve ruined the reputation of any gaming scene in india
1198,StatTrakDiamondSword,2020-02-19T09:39:29Z,2020-02-19T09:39:29Z,0,How to do API scam? I want free skin that is why i am asking this question that i suppose someone knows
1199,Neil Someone,2020-02-17T21:03:39Z,2020-02-17T21:03:39Z,0,So how do i get these hacks?
1200,Kelly Stout,2020-02-17T06:48:25Z,2020-02-17T06:48:25Z,0,Did he think covering up the screen with his hands was going to work?
1201,By Dawa,2020-02-16T14:17:55Z,2020-02-16T14:17:55Z,0,love  word   exe
1202,Dreezy Sleezy,2020-02-14T02:12:53Z,2020-02-14T02:12:53Z,0,"<a href=""https://discord.gg/bakedcheats"">https://discord.gg/bakedcheats</a> HUGE VALENTINES DAY DISCOUNT!"
1203,Fish Ball,2020-02-13T13:14:52Z,2020-02-13T13:14:52Z,0,India csgo is on fire
1204,Cann Cherry,2020-02-12T20:12:18Z,2020-02-12T20:12:18Z,0,GYPSY
1205,Ecchi Warrior,2020-02-12T13:19:32Z,2020-02-12T13:19:32Z,0,Rip indian niggas
1206,Rodolf John Pedroche,2020-02-11T17:49:48Z,2020-02-11T17:49:48Z,0,Even in PUBG mobile. Dont hate me but i played with so much hackers on the lobby and most of them are Indians. 😂
1207,KOKIX 357,2020-02-07T01:17:46Z,2020-02-07T01:17:46Z,0,2020??
1208,samar more,2020-02-02T18:29:15Z,2020-02-02T18:29:15Z,0,i am indian and ashamed of him
1209,Dayzzy,2020-02-02T14:13:23Z,2020-02-02T14:13:23Z,0,crosshair? pls
1210,Happy LDOeIsCool,2020-02-02T13:43:44Z,2020-02-02T13:43:44Z,0,Damn))))))))
1211,soulgamer,2020-01-31T19:38:40Z,2020-01-31T19:38:40Z,0,"Csgo is quiet competitive game, these kind of pros are filthy shit on our indian gamming Community because of these traitors.,small gamers isnt able to grow😢"
1212,Matthew Anderson,2020-01-30T08:40:57Z,2020-01-30T08:40:57Z,0,And that is why his ign is &#39; forSAKEn &#39;
1213,saksham gupta,2020-01-30T07:00:37Z,2020-01-30T07:00:37Z,0,Yeh rakazone gaming hai kya?
1214,Shiraz Mazhar,2020-01-29T09:39:48Z,2020-01-29T09:39:48Z,1,Rip Indian Gaming <br><br>2018-2018
1215,Morgana plays Ch,2020-01-28T16:55:38Z,2020-01-28T16:55:38Z,0,Well there goes dream of going in a championship down the drain
1216,zhongyaoma 00,2020-01-28T03:31:18Z,2020-01-28T03:31:18Z,0,i thought indians arre smart but apparently not in terms of hiding cheats
1217,Mikael Puusaari,2020-01-27T19:12:38Z,2020-01-27T19:12:38Z,0,he both moves and plays and thinks like a total newbie :D
1218,Saim Khan,2020-01-27T09:02:03Z,2020-01-27T09:02:03Z,2,Whole team should not be blamed or made fun of because of just one guy.
1219,L,2020-01-24T13:13:56Z,2020-01-24T13:14:31Z,1,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m30s"">0:30</a> to <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m48s"">0:48</a> i laughed so hard everyone was looking at me weirdly"
1220,A.R. PRUTHWYNATH,2020-01-24T12:06:29Z,2020-01-24T12:06:29Z,0,Good job
1221,Abrupt,2020-01-24T10:54:47Z,2020-01-24T10:54:47Z,0,Why the hell would you use hacks at the event? You stupid fuck
1222,IndraWTF,2020-01-22T15:16:45Z,2020-01-22T15:16:45Z,0,"most Indians use cheats when playing csgo, and the chatter is mostly"
1223,Yes,2020-01-22T08:50:57Z,2020-01-22T08:50:57Z,0,"What&#39;s the song at <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m48s"">0:48</a>"
1224,darrylolay2014,2020-01-22T07:49:47Z,2020-01-22T07:49:47Z,0,Does anyone know the name of the Indian song?
1225,Waleed Hussain,2020-01-21T07:33:26Z,2020-01-21T07:33:26Z,1,He is Indian what do you expect
1226,Come Toyou,2020-01-21T00:02:18Z,2020-01-21T00:02:18Z,0,for looser seken
1227,Abdul Hadi,2020-01-20T13:07:56Z,2020-01-20T13:07:56Z,0,I don’t why some indians use hacks and cheats even in PUBG mobile.
1228,Quaithe,2020-01-20T04:07:51Z,2020-01-20T04:07:51Z,0,"You can see he’s having really heavy breaths haha so scared to get caught. That’s what cheaters get for cheating, since its a skill based game, why cheat? Easy money? Why not work hard for it just like evrybody else"
1229,eazygamebred,2020-01-19T03:18:06Z,2020-01-19T03:18:06Z,0,Lol
1230,Halbdämon,2020-01-18T22:29:38Z,2020-01-18T22:29:38Z,1,The Looks of his Teammates :DDD
1231,ghost paper,2020-01-18T11:01:06Z,2020-01-18T11:01:06Z,0,VACation!!
1232,Suka Waki,2020-01-17T14:05:54Z,2020-01-17T14:05:54Z,0,Forseken The Only God of CSGO
1233,kısmetse onur,2020-01-17T13:25:48Z,2020-01-17T13:25:48Z,0,Ahahahahahaha
1234,Vedang Rane,2020-01-16T16:28:37Z,2020-01-16T16:28:37Z,0,Pentagon <br>Hexagon<br>His career gone :(
1235,sheed izi,2020-01-16T13:29:28Z,2020-01-16T13:29:53Z,0,this why i hate indian
1236,Ja AN,2020-01-16T11:08:10Z,2020-01-16T11:08:10Z,0,HAHAHAHAHAHAHAHA
1237,LoyalHawk,2020-01-16T00:22:13Z,2020-01-16T00:22:13Z,0,Good to see Trash getting caught
1238,dede dede,2020-01-15T18:43:22Z,2020-01-15T18:43:22Z,0,U destroy heart of u team morron
1239,the_ visapurkar,2020-01-15T09:17:16Z,2020-01-15T09:17:16Z,0,As an Indian it feels so embarrassed 😔
1240,Dennis Hu,2020-01-14T22:42:13Z,2020-01-14T22:42:13Z,2,“U must’ve heard of forsaken”<br><br>Yes the cheater
1241,Big Mukmuk,2020-01-14T00:23:23Z,2020-01-14T00:23:23Z,1,Tries to delete hacks in front of referee<br><br><br><br><br><del>Sneak 100</del>
1242,Chinmay Mhatre,2020-01-13T15:48:19Z,2020-01-13T15:48:19Z,0,RIP marzil skills :/
1243,Phan Tung,2020-01-12T18:07:44Z,2020-01-12T18:07:44Z,0,ditt con me thang an do re rach nay`
1244,Andre,2020-01-10T23:08:03Z,2020-01-10T23:08:03Z,0,"What about flusha ? <br><a href=""https://youtu.be/upI8NYFzhkw"">https://youtu.be/upI8NYFzhkw</a>"
1245,Brian A.,2020-01-10T22:48:57Z,2020-01-10T22:48:57Z,0,India superpower 2020 show bob an vagene
1246,addi addi,2020-01-10T11:16:43Z,2020-01-10T11:16:43Z,0,I don&#39;t like fucking hackers
1247,Jabol and coms ni yubs,2020-01-09T15:50:21Z,2020-01-09T15:50:21Z,0,Birch lasagna
1248,Andre,2020-01-09T02:46:40Z,2020-01-09T02:46:40Z,0,What about flusha ..is he already banned ?? i played 3 years ago csgo so im not up to date
1249,Back_to_thefuture,2020-01-07T22:01:59Z,2020-01-07T22:01:59Z,0,CLARA
1250,Vijay P,2020-01-07T19:15:47Z,2020-01-07T19:15:47Z,0,Now we got God level player mortal <br>Pmco champion...❤️
